#{"t_start": 1669399241.1820152, "env_id": null}
r,l,t
317.940288,1001,6498.098565
309.551498,1001,6507.863683
283.686246,1001,6517.765624
210.722273,775,6525.587386
270.37986,1001,6536.760827
306.718132,1001,6546.878
303.374982,1001,6556.694331
301.519893,1001,6566.754193
307.380884,1001,6577.618809
235.224916,958,6587.040033
321.181383,1001,6596.650776
306.342693,1001,6606.425941
308.715294,1001,6616.193486
247.571886,1001,6627.455874
300.254616,1001,6637.20186
297.701648,1001,6646.964243
302.580469,1001,6656.855184
296.326338,1001,6668.167151
299.638755,1001,6677.956415
203.951141,871,6686.551239
269.539381,1001,6696.085773
282.175956,1001,6706.850546
292.808463,1001,6716.539353
288.809625,1001,6726.149783
316.815773,1001,6736.124424
310.151083,1001,6747.295131
299.621641,1001,6757.028604
299.945992,1001,6767.115612
281.714946,1001,6776.870254
298.885131,1001,6787.788172
298.277854,1001,6797.439617
300.278853,1001,6807.219292
294.620054,1001,6816.968066
286.916274,1001,6828.065137
261.613428,1001,6837.827486
288.81682,1001,6847.673219
292.998472,1001,6857.459976
300.160483,1001,6868.504186
292.908441,1001,6878.103445
291.590302,1001,6888.039986
301.369947,1001,6897.798692
286.541745,1001,6908.887658
90.830072,420,6913.144652
319.768287,1001,6923.098455
305.03557,1001,6933.071601
279.789135,1001,6942.662106
306.936345,1001,6953.795985
311.380413,1001,6963.503542
320.165407,1001,6973.447095
310.375015,1001,6983.262167
304.726037,1001,6994.439169
261.012176,1001,7004.246878
299.665825,1001,7013.933049
314.985006,1001,7023.852249
83.798972,375,7027.951561
279.654017,1001,7038.885983
52.482402,276,7042.036989
294.077036,1001,7052.093481
224.676507,746,7059.521436
269.741048,913,7068.594762
286.465035,1001,7080.187012
311.768134,1001,7089.791642
315.032235,1001,7099.721757
311.130944,1001,7109.772076
290.846338,1001,7121.359931
306.613526,1001,7131.080115
273.237978,1001,7140.758266
307.259259,1001,7150.532886
315.745577,1001,7161.866482
306.135673,1001,7171.765086
301.654058,1001,7181.667373
289.688473,1001,7191.396035
154.198862,556,7197.011068
301.769601,1001,7208.149948
303.148403,1001,7218.017248
302.406244,1001,7227.80563
306.217919,1001,7237.682228
324.511858,1001,7248.832201
307.912896,1001,7258.802365
305.125593,1001,7268.912675
75.074428,342,7271.713077
318.49341,1001,7279.187836
292.358892,1001,7287.683402
302.402419,1001,7296.213076
305.105248,1001,7305.930339
318.358343,1001,7316.452772
305.373756,1001,7330.140673
291.766536,1001,7348.949148
300.181804,1001,7359.07017
305.061736,1001,7367.258711
294.548632,1001,7375.982652
122.203223,540,7381.145935
301.863674,1001,7388.890219
284.670225,1001,7396.635641
302.746993,1001,7405.135894
295.232888,1001,7412.746369
277.810087,1001,7420.414731
292.284994,1001,7428.087776
311.468022,1001,7436.728509
124.955904,452,7440.402554
296.846645,1001,7447.99021
298.470237,1001,7455.693296
288.871824,1001,7463.417793
320.226352,1001,7471.900358
299.631726,1001,7479.466183
306.977136,1001,7487.101096
297.55953,1001,7494.861767
304.261074,1001,7503.512723
317.075278,1001,7510.954209
290.02257,1001,7518.641887
299.752491,1001,7526.431418
307.421609,1001,7534.937406
299.031493,1001,7542.509549
281.864151,1001,7550.161911
291.796487,1001,7557.780056
174.655947,630,7562.76269
314.511922,1001,7571.343027
321.263003,1001,7578.965496
308.319341,1001,7586.728187
291.236963,1001,7594.38146
317.68923,1001,7603.039938
318.827837,1001,7610.678195
306.475487,1001,7618.920863
307.209939,1001,7626.640373
304.861061,1001,7635.267608
309.568562,1001,7642.970608
314.636986,1001,7650.621609
314.121059,1001,7658.318783
318.797102,1001,7667.048537
313.4904,1001,7674.831977
308.40989,1001,7682.540759
305.557788,1001,7690.24021
316.231149,1001,7698.877706
322.293807,1001,7706.561713
293.967544,1001,7714.201629
317.147558,1001,7721.872427
297.34595,1001,7730.425948
301.927256,1001,7741.558534
296.01628,1001,7750.931769
328.830718,1001,7759.09565
309.616469,1001,7769.328407
322.955844,1001,7778.914998
302.185673,1001,7788.950329
311.27975,1001,7798.814809
320.905485,1001,7809.702483
312.740691,1001,7819.406363
201.207334,855,7827.243317
257.990102,885,7834.934231
294.679788,1001,7842.382751
319.195071,1001,7850.736424
310.698126,1001,7858.285779
307.254886,1001,7865.755081
322.044743,1001,7873.973863
230.625096,1001,7882.504918
317.461045,1001,7890.196116
306.023433,1001,7897.91855
193.07954,650,7902.959853
316.096056,1001,7911.602365
315.904114,1001,7919.277934
322.233403,1001,7927.006158
294.093795,1001,7934.525674
287.281613,1001,7943.20161
303.10399,1001,7950.934259
312.736993,1001,7958.542974
307.711412,1001,7966.137036
295.422355,1001,7974.778559
274.376805,1001,7982.506509
315.281097,1001,7990.099144
305.544529,1001,7997.747458
310.276722,1001,8005.342627
308.572936,1001,8013.937345
303.095231,1001,8021.626797
312.642622,1001,8029.213962
314.495832,1001,8036.860209
300.144406,1001,8045.538533
288.254275,1001,8053.218669
298.527549,1001,8060.872554
265.43558,1001,8068.412028
318.44295,1001,8077.105912
314.850796,1001,8084.667021
314.229853,1001,8092.377005
309.120263,1001,8099.977505
318.009327,1001,8108.901688
320.991998,1001,8117.039503
302.530032,1001,8124.737645
306.432846,1001,8132.442267
320.436996,1001,8141.100535
287.9993,1001,8149.001216
311.142547,1001,8156.536391
311.089931,1001,8164.145383
305.921125,1001,8172.798864
264.833584,1001,8180.491903
291.114392,1001,8188.086228
309.302628,1001,8195.755004
304.201276,1001,8204.331903
304.808276,1001,8212.034771
290.454668,1001,8219.690276
282.741857,1001,8227.125722
309.121557,1001,8235.810155
317.57745,1001,8243.389123
309.199509,1001,8250.992715
306.932668,1001,8258.544084
307.991068,1001,8267.045141
304.966073,1001,8274.791155
309.359691,1001,8282.456616
319.76247,1001,8289.88544
284.962509,1001,8298.438495
310.665377,1001,8306.065941
319.553153,1001,8313.80777
315.269248,1001,8321.444045
305.142094,1001,8330.034851
313.75886,1001,8337.79357
316.401562,1001,8345.708314
308.442273,1001,8353.749794
321.021304,1001,8361.78081
287.944192,1001,8370.397526
310.065192,1001,8378.111537
298.753431,1001,8385.739284
311.166934,1001,8393.374047
304.229437,1001,8402.086637
316.060429,1001,8409.692577
311.019952,1001,8417.286034
307.395566,1001,8425.04063
310.30671,1001,8433.846921
313.964788,1001,8441.636292
290.524288,1001,8449.255924
312.499195,1001,8456.843767
301.216246,1001,8465.511436
293.717661,1001,8473.124594
287.018939,1001,8480.648724
266.217929,1001,8488.180574
306.135148,1001,8496.702984
308.863209,1001,8504.559629
312.081056,1001,8512.163102
318.383348,1001,8519.772281
311.439963,1001,8528.241719
301.062631,1001,8535.934051
307.073494,1001,8543.639756
314.809507,1001,8551.156843
309.19364,1001,8559.770662
319.830513,1001,8567.408309
314.431511,1001,8575.000304
322.206212,1001,8583.065817
319.367939,1001,8592.087119
323.945902,1001,8599.740242
317.192007,1001,8607.640149
316.443479,1001,8615.27709
131.553507,639,8620.362111
315.450178,1001,8628.939616
320.303165,1001,8636.574372
321.709454,1001,8644.371144
100.774439,865,8650.82513
313.865111,1001,8659.395661
296.54227,1001,8666.968055
317.455454,1001,8674.668848
325.252223,1001,8682.331959
310.425224,1001,8690.770568
321.977682,1001,8698.387599
153.861265,608,8703.28812
315.046903,1001,8710.897611
312.930192,1001,8719.555957
321.992273,1001,8727.127694
320.70268,1001,8734.788844
324.142428,1001,8742.263061
302.636282,1001,8749.749976
317.623674,1001,8758.565849
314.358508,1001,8766.328304
316.937739,1001,8773.856619
315.96519,1001,8781.394881
315.436028,1001,8790.149033
321.005067,1001,8797.922545
317.468154,1001,8805.599289
310.130511,1001,8813.141625
325.30419,1001,8822.348707
308.094489,1001,8830.176677
320.102565,1001,8837.698535
320.5454,1001,8845.463969
323.021936,1001,8854.169898
110.929907,423,8857.655692
312.409708,1001,8865.268648
320.371759,1001,8872.798784
306.742276,1001,8881.329846
318.922013,1001,8889.019535
234.425777,1001,8896.683978
321.670442,1001,8904.181949
308.860842,1001,8911.731264
278.856481,1001,8920.383693
289.203486,1001,8927.975482
74.556904,346,8930.868333
319.104818,1001,8938.539066
306.894112,1001,8947.197987
310.099,1001,8954.833168
318.193879,1001,8962.507937
313.818482,1001,8970.1063
306.803652,1001,8978.802936
235.907229,804,8984.963759
305.685492,1001,8992.472936
316.311067,1001,9000.1387
305.706417,1001,9007.680507
321.224746,1001,9016.439949
312.359489,1001,9024.178461
302.461892,1001,9031.719935
306.919031,1001,9039.446385
310.509987,1001,9048.164694
305.916909,1001,9055.9011
315.064536,1001,9064.444124
313.091377,1001,9072.128514
300.734229,1001,9080.775099
304.988237,1001,9088.502448
305.464712,1001,9096.102123
308.385341,1001,9103.747886
301.662619,1001,9112.43434
128.60446,621,9117.286436
304.839323,1001,9124.811103
296.465677,1001,9132.634105
194.462878,1001,9141.206915
300.6714,1001,9148.781957
303.099928,1001,9156.546289
306.878968,1001,9164.105137
313.604105,1001,9171.764392
274.189907,1001,9180.462209
279.165449,1001,9188.123522
312.074387,1001,9195.812919
177.213582,732,9201.448636
314.605232,1001,9209.898842
322.412338,1001,9217.527147
320.014646,1001,9225.037344
300.005028,1001,9232.655735
309.326321,1001,9241.146589
303.534594,1001,9248.926879
314.784267,1001,9256.692508
305.947026,1001,9264.336501
325.005603,1001,9273.006243
315.135219,1001,9280.753716
307.688418,1001,9288.461382
314.589604,1001,9296.684651
309.671154,1001,9305.369049
305.886672,1001,9313.054097
318.701071,1001,9320.711892
223.1479,821,9327.122954
303.868008,1001,9335.720276
315.668368,1001,9343.380407
315.514892,1001,9351.052978
327.40216,1001,9358.625332
320.422609,1001,9366.110799
314.621812,1001,9374.723905
306.21132,1001,9382.467221
310.033222,1001,9390.196118
320.543893,1001,9397.902311
304.903029,1001,9406.678483
206.169395,878,9413.372973
192.087913,737,9419.005759
311.438403,1001,9426.841461
304.542838,1001,9435.553783
307.590549,1001,9443.34114
75.448689,311,9445.952233
302.50536,1001,9453.595643
282.67236,1001,9461.219093
299.460837,1001,9469.891426
274.451781,1001,9477.508171
321.929919,1001,9485.11658
273.91731,1001,9492.908346
300.088322,1001,9501.618295
314.558133,1001,9509.166127
307.151941,1001,9516.845062
298.647212,1001,9524.501792
302.679523,1001,9533.442777
322.03339,1001,9541.727528
303.6917,1001,9549.362005
300.389435,1001,9556.976903
264.723829,1001,9565.571955
307.565347,1001,9573.238012
296.356264,1001,9581.006908
271.038784,1001,9588.690248
278.501056,1001,9597.339074
313.247895,1001,9605.040692
313.018278,1001,9612.706715
264.020374,1001,9620.309964
319.783967,1001,9628.94288
287.523208,1001,9636.5674
272.729409,1001,9644.333981
311.824852,1001,9651.946468
307.192264,1001,9660.607328
320.957321,1001,9668.276568
292.095591,1001,9675.825802
316.301217,1001,9683.422544
296.99697,1001,9691.115131
309.379179,1001,9699.662502
300.447601,1001,9707.602705
308.423019,1001,9715.445724
288.883757,1001,9723.713552
305.178609,1001,9735.048225
322.6299,1001,9745.82198
315.162092,1001,9757.27365
297.56625,1001,9776.725577
314.368292,1001,9793.311763
323.746393,1001,9801.486365
222.079225,770,9808.245128
311.949999,1001,9819.338822
319.235848,1001,9829.461349
291.019617,1001,9838.520866
308.994252,1001,9847.859405
320.849452,1001,9857.883345
302.43846,1001,9869.116605
302.025255,1001,9878.989143
278.867746,1001,9888.731065
307.713274,1001,9898.609668
305.281597,1001,9909.452692
307.943662,1001,9919.292879
308.633542,1001,9928.652508
312.769833,1001,9937.762286
316.102605,1001,9947.306857
312.216857,1001,9955.565223
312.874086,1001,9963.971418
317.897252,1001,9972.395972
312.641029,1001,9981.976167
313.857016,1001,9990.580762
318.778422,1001,9999.248992
319.903165,1001,10008.02739
303.002513,1001,10018.342687
310.74359,1001,10026.822685
