#{"t_start": 1669502146.7152545, "env_id": null}
r,l,t
9.575194,60,8163.655587
26.825168,171,8184.224821
9.375139,68,8200.937081
6.409648,75,8217.615402
22.518513,134,8237.252829
8.778933,74,8254.628975
34.121157,378,8284.140227
17.719343,239,8308.270182
8.184862,66,8325.529485
11.714199,138,8343.946374
16.967717,179,8366.225155
11.208737,66,8383.609509
7.466735,70,8401.058366
18.187999,183,8423.133274
21.842147,264,8448.731466
30.642306,210,8471.438268
39.99533,322,8499.220126
18.529503,137,8519.41584
31.977297,295,8545.750709
27.061582,251,8571.003962
16.658321,173,8592.630063
7.977483,66,8609.892574
51.342191,305,8637.329033
8.644605,59,8654.716716
12.999243,105,8672.562706
52.408709,373,8702.001949
9.430616,68,8719.136821
5.99878,79,8736.685724
4.325588,42,8752.216223
13.962157,111,8771.053731
19.491582,196,8793.21981
17.331648,173,8814.845413
22.654417,293,8840.863031
93.814497,544,8877.050275
19.911145,193,8899.942691
7.182669,76,8917.255255
8.140692,67,8933.715976
13.167472,130,8953.29373
4.785491,49,8969.820417
22.509775,222,8993.046395
17.891461,158,9013.472146
10.97181,58,9030.046718
11.142308,62,9046.664032
12.277142,67,9062.999041
13.313239,78,9080.926354
38.431784,358,9109.653381
33.915793,287,9135.669059
20.262072,148,9155.828493
25.985437,160,9176.827509
22.295863,124,9196.082539
28.979294,306,9221.893736
25.986243,173,9242.87763
24.155852,243,9266.442573
7.163958,52,9282.72941
17.05768,132,9301.963439
18.972916,148,9322.057137
11.325205,66,9338.744339
9.01179,54,9355.233905
9.706921,84,9372.856484
10.897357,95,9390.690376
7.249129,52,9407.019666
9.059151,55,9423.160387
10.756576,66,9439.885664
49.69051,609,9478.548831
10.1308,65,9496.145775
7.141756,67,9513.270165
9.058735,46,9529.839397
11.350037,89,9546.824071
10.497306,55,9563.459144
9.956427,60,9579.915928
15.13659,79,9597.423115
18.725982,128,9617.247942
12.768721,77,9635.043483
42.744548,230,9658.142282
11.490395,58,9675.092032
8.492112,58,9691.62192
8.398136,50,9707.945979
12.030664,68,9724.949748
16.959091,111,9743.477838
9.952825,51,9759.845769
22.443991,128,9779.67714
11.900243,64,9796.781924
36.841959,329,9825.078611
59.434312,581,9862.299316
16.647442,153,9882.369827
18.453164,107,9900.67239
6.666731,52,9915.871105
9.863956,58,9931.594379
10.110089,53,9947.088617
17.487029,141,9966.957147
21.411061,180,9988.008852
10.782581,66,10004.939086
8.432152,51,10021.170186
6.207114,43,10036.860386
8.152948,46,10052.318281
6.557335,43,10067.855539
23.511251,142,10087.315738
6.601556,49,10103.057673
22.697536,140,10122.966955
20.959821,173,10143.943994
11.440538,69,10160.624038
18.024326,290,10186.214701
49.438889,298,10212.338193
6.743152,47,10228.037584
30.14629,228,10251.572607
42.075967,273,10275.912103
11.478745,71,10292.744163
31.421376,198,10313.606849
88.17122,666,10354.771127
19.56567,156,10375.27027
7.949009,48,10391.3031
14.289099,121,10409.672874
8.174919,52,10426.024765
6.713663,44,10441.392508
9.266478,57,10457.627946
15.395237,103,10475.391384
9.12146,49,10491.886126
7.366225,45,10507.879137
8.884355,49,10523.864989
11.94479,70,10540.907788
13.602119,90,10558.706901
9.473198,52,10575.115115
9.941745,61,10591.574752
16.502736,122,10610.212896
8.481705,46,10626.449357
15.673528,161,10647.455379
29.204539,202,10670.523564
7.809193,52,10687.332614
13.826502,72,10704.457632
30.507308,258,10729.697908
24.794223,219,10752.843063
58.458556,350,10782.143802
48.486911,356,10811.259427
9.532034,69,10828.456051
8.819071,63,10845.444618
13.440947,134,10864.799051
27.210281,183,10887.920387
28.019698,268,10912.965006
31.76307,295,10939.090628
23.609104,135,10959.537716
39.550353,385,10988.884582
7.27682,41,11004.53523
13.418353,168,11025.63165
58.997631,781,11060.527498
31.356148,436,11091.630197
15.455691,122,11111.140123
15.867874,159,11131.192669
66.901152,655,11170.414873
110.187196,598,11208.273114
11.226636,52,11224.29615
76.589201,496,11257.578296
26.391173,186,11278.768162
75.288132,619,11317.367091
28.099643,163,11338.172626
25.222943,212,11360.692176
33.276323,292,11385.998482
11.812254,69,11402.560781
22.651356,168,11423.57736
40.875046,432,11454.525852
38.447225,330,11481.703197
17.456291,185,11502.867436
41.107058,253,11526.729634
63.682956,561,11563.723247
45.323898,463,11597.088601
41.118396,269,11622.392094
19.870329,131,11642.020905
35.041245,301,11668.206637
41.406453,253,11692.145071
46.781606,312,11718.488413
32.148181,312,11744.880109
8.77521,52,11760.558813
32.483928,431,11791.978325
26.893057,206,11815.163338
13.779525,125,11834.631218
15.387432,141,11854.482626
8.057499,67,11871.683997
34.789493,305,11898.518021
24.350451,302,11924.95317
10.952253,71,11942.540409
19.673325,133,11962.576751
16.41137,176,11984.768875
22.817678,200,12007.703143
31.021829,200,12030.52516
31.685312,281,12056.331154
63.919836,495,12091.688311
14.990749,96,12109.907418
10.386163,69,12127.578523
21.599021,184,12149.134548
17.930043,212,12172.288974
19.446595,129,12191.349767
12.814403,66,12207.710069
81.542047,498,12242.23048
17.987912,155,12262.369943
16.445595,124,12281.849449
14.064652,107,12299.93595
31.705225,277,12325.0465
28.204461,245,12349.300379
17.828905,224,12372.569421
22.032265,184,12393.541269
11.206976,84,12411.279033
35.540719,236,12435.117756
66.607791,477,12464.43363
23.22554,104,12474.051884
30.615509,164,12490.378688
16.338928,180,12510.172257
20.26524,125,12529.575613
14.911375,246,12553.449139
7.336052,63,12570.020413
23.166251,143,12589.960796
39.774285,197,12611.431509
121.592663,772,12657.292949
26.581915,266,12681.938488
37.914896,206,12704.702978
16.22099,139,12724.239191
28.097344,257,12748.300331
19.995307,166,12769.028444
30.448396,169,12789.522076
13.465397,69,12805.411694
64.989301,390,12834.496414
46.709371,287,12859.553626
31.681213,197,12881.45268
22.44142,134,12900.437478
45.400931,431,12931.156142
10.747062,67,12947.722502
38.002982,318,12974.95576
10.621248,76,12993.090474
33.311561,258,13018.283412
58.773631,490,13053.032145
26.931824,194,13075.489436
44.278084,487,13109.619046
96.059555,793,13155.291533
13.970078,63,13172.643253
94.641565,512,13207.269948
19.284358,115,13226.253052
17.682078,96,13244.763776
28.272945,202,13267.775893
107.842117,1001,13322.07063
48.712964,372,13351.443635
33.424641,448,13383.08322
22.524242,172,13404.306795
12.878794,72,13421.719502
10.380307,63,13438.738858
46.099235,264,13464.130552
28.939658,269,13489.493399
10.975676,68,13506.723756
26.827311,157,13527.234478
32.243052,174,13548.41626
22.93025,170,13569.469613
9.462,57,13586.195094
52.692132,481,13618.952837
62.325456,521,13654.20068
19.395169,181,13675.585648
121.618319,649,13717.857089
36.699952,337,13745.208415
32.485817,205,13767.447198
30.233099,294,13793.945422
98.024451,621,13833.03021
117.264744,842,13881.207215
58.855336,402,13911.996472
27.916135,201,13934.41356
24.470813,151,13954.585061
63.789307,668,13995.255915
72.473847,441,14026.866359
10.998613,79,14044.231412
41.253818,343,14072.05506
17.007645,131,14091.356156
37.571527,458,14124.195374
83.185652,555,14160.994088
21.068502,183,14183.322538
74.107613,516,14218.524468
49.665112,273,14244.434195
112.494758,459,14276.715564
26.493051,242,14300.663187
15.263243,88,14318.777741
56.053424,535,14354.802331
53.41793,454,14387.267205
53.762058,510,14422.105138
11.163233,63,14439.644792
84.193033,498,14473.562598
54.692616,413,14504.158531
7.55543,64,14520.25622
267.524122,1001,14573.673849
223.264072,1001,14628.281424
11.59993,63,14645.259706
135.542409,939,14697.103857
41.181511,288,14720.602343
324.363938,1001,14775.003144
20.193564,137,14793.431479
38.128991,217,14815.902554
155.640539,702,14856.940553
57.038997,564,14892.89752
29.263536,220,14915.661613
242.844806,1001,14969.091264
45.857361,302,14994.934836
14.304217,132,15013.881424
128.790659,934,15064.062468
20.897811,136,15083.190526
51.445494,367,15112.994846
48.054049,387,15143.176301
69.288327,499,15177.575531
98.878772,637,15217.074812
64.937101,420,15247.437042
133.630629,1001,15300.613239
101.439015,513,15335.444993
146.965809,727,15379.081872
37.18014,278,15404.614748
94.107019,668,15445.850211
73.928688,468,15479.616613
16.992602,149,15500.366902
11.672222,63,15515.791573
151.411501,703,15558.581172
22.117297,158,15579.32072
33.05727,371,15608.097374
21.126195,129,15627.920394
273.981211,985,15681.009912
23.830337,156,15700.977644
136.669183,670,15741.868003
37.126073,285,15766.909465
11.871664,60,15782.798442
161.709559,731,15825.693588
12.450616,57,15841.913934
162.968089,1001,15896.496466
30.711182,238,15920.253179
36.361911,241,15944.255266
20.341654,90,15961.722785
99.146881,499,15996.278734
43.615403,288,16022.18268
260.937255,1001,16076.600236
104.353925,646,16116.430793
125.653278,611,16154.275963
81.01645,463,16186.642459
13.928679,76,16204.34844
43.150464,296,16230.219986
271.556953,1001,16284.503232
119.278159,723,16326.982828
29.339574,233,16350.181621
13.346839,69,16366.931306
18.154186,188,16387.5678
46.856662,353,16415.176959
19.468979,140,16434.747333
28.285885,146,16454.311905
115.3187,438,16485.432804
87.477914,463,16518.091434
33.520663,233,16541.602434
102.216894,755,16586.246156
16.362167,80,16604.475548
26.22847,136,16624.610279
202.483391,1001,16679.076897
108.210688,514,16713.80735
136.091409,527,16749.632664
15.342357,86,16768.244362
157.376723,902,16818.065104
11.10572,59,16834.416362
337.260276,1001,16888.726475
223.236124,906,16938.756176
35.463333,215,16961.880574
106.100881,505,16996.534988
309.543886,996,17051.030328
53.715767,395,17080.609732
27.419133,309,17106.642678
38.281194,280,17131.754401
126.362207,521,17166.823094
72.541002,450,17199.207553
294.893297,1001,17253.604004
322.853804,1001,17307.323201
97.396825,470,17340.11455
71.486527,333,17368.230335
55.004896,318,17395.762061
142.590143,727,17439.834968
336.621816,1001,17493.580794
296.694045,1001,17547.11842
59.873247,326,17574.576084
40.212058,320,17600.650507
52.471506,371,17629.41908
210.321587,817,17675.530848
112.399412,705,17717.323139
62.430242,530,17752.38803
318.552114,1001,17805.498815
38.975132,213,17827.054299
316.4914,1001,17881.210653
14.506011,67,17897.384476
378.083648,1001,17954.224314
108.732097,519,17988.633891
80.414387,398,18018.309632
34.399364,540,18053.680737
137.429179,513,18087.980397
170.293479,888,18137.660189
384.091101,1001,18191.39612
231.872852,1001,18244.266573
14.643912,67,18261.050494
71.548719,521,18295.791796
265.136765,887,18344.660275
359.838434,1001,18397.605276
419.54904,1001,18453.332084
19.588853,84,18470.557199
343.898812,1001,18525.637194
459.227929,1001,18579.0154
202.881977,690,18620.182673
52.355389,326,18646.831805
349.991614,1001,18700.035561
17.303337,139,18718.863057
58.592241,221,18741.51164
77.857393,485,18774.837117
250.961741,748,18817.701879
362.205254,1001,18871.568934
13.291209,64,18888.436357
312.027652,1001,18942.119048
302.482373,1001,18996.944654
192.26268,602,19035.717012
14.43358,102,19054.134578
34.471122,177,19075.085578
405.933966,1001,19128.127211
258.706302,1001,19181.604147
349.76561,1001,19235.19489
335.924019,1001,19288.740955
379.18523,1001,19342.27141
224.907092,706,19386.175175
316.972409,1001,19439.904616
393.398246,1001,19494.164616
91.515232,451,19526.839974
303.571965,1001,19580.799457
315.509772,783,19625.540484
137.948888,478,19658.162828
67.85835,312,19685.259814
118.778248,529,19720.469692
24.127307,150,19742.030541
30.450014,196,19764.041313
347.231683,1001,19818.178532
342.292416,1001,19871.717896
59.267735,298,19897.581377
355.377456,1001,19951.730088
350.834091,1001,20005.479677
294.965725,1001,20060.921752
413.687004,1001,20116.493756
348.733357,1001,20170.301981
227.449377,731,20213.105556
21.805622,143,20233.421836
299.339833,1001,20287.355632
369.56188,1001,20341.525769
48.93734,207,20364.393094
13.426661,90,20382.238231
323.624091,1001,20435.328465
466.461999,1001,20489.129315
345.896511,1001,20543.144168
188.151535,613,20582.140556
416.770939,1001,20635.962885
368.641345,974,20688.11069
369.705353,1001,20742.178862
304.259462,849,20790.380749
514.214619,1001,20844.102356
481.19322,1001,20898.098859
352.390688,1001,20952.530058
408.48323,1001,21006.748324
319.132086,1001,21062.050753
122.671682,391,21091.619335
46.992383,254,21116.060392
406.439816,1001,21170.159266
274.331089,893,21219.525376
351.313302,1001,21273.491804
93.066504,377,21302.906918
403.386784,1001,21356.945996
157.558768,627,21396.802425
53.286983,311,21423.930125
368.42383,1001,21478.238607
546.76772,1001,21531.685555
478.135026,1001,21582.924026
464.137098,1001,21636.109287
497.623584,1001,21690.531091
512.52815,1001,21743.94776
313.000043,1001,21797.692852
420.116925,1001,21851.559832
267.208771,774,21891.843013
137.694512,542,21926.971352
522.559958,1001,21982.386493
45.816803,245,22007.592848
330.376018,1001,22062.755049
362.337111,894,22111.827793
242.96373,708,22154.353405
487.541235,1001,22207.277958
196.420716,697,22249.237006
484.626501,1001,22302.858906
407.732111,1001,22356.83161
407.442619,1001,22411.018496
290.87527,882,22460.398577
289.212281,718,22503.067926
477.016038,1001,22557.051412
100.023994,427,22588.019538
415.9625,1001,22641.852097
436.075696,1001,22696.182376
425.738931,1001,22749.7201
348.628838,924,22800.862708
232.01201,873,22849.307423
392.865008,1001,22904.176542
19.964262,126,22923.044983
128.853273,671,22964.323108
81.732586,494,22997.486539
418.415091,1001,23051.02897
122.72643,433,23081.818615
20.241965,141,23101.317045
388.414106,1001,23154.756988
372.666968,1001,23210.98407
76.192901,657,23251.095718
520.575914,1001,23304.554699
524.270537,1001,23358.477402
145.915465,428,23389.745269
373.597953,1001,23442.924183
361.954474,884,23493.378748
514.456009,1001,23547.984464
156.75066,455,23581.458424
389.999691,1001,23635.153892
460.428626,1001,23688.632821
270.082541,766,23733.532041
470.331809,1001,23787.55848
175.158129,555,23823.573225
224.043433,624,23862.324721
123.549375,467,23895.635708
213.723407,721,23938.479999
78.089817,359,23967.588416
90.137731,410,23998.228538
139.466913,529,24033.628195
456.353528,1001,24087.702071
488.89837,1001,24141.709462
391.101365,1001,24195.208335
108.388226,454,24227.310615
44.079156,263,24251.722945
458.509682,1001,24305.832227
165.008665,512,24340.602061
100.118864,390,24370.341836
41.057467,213,24392.75526
390.170982,1001,24446.211978
427.809021,1001,24499.815612
494.820475,1001,24553.482494
164.141511,668,24593.958907
463.819797,989,24647.037692
60.79625,284,24671.948599
373.247079,916,24722.68909
39.465789,220,24746.01604
343.28446,1001,24801.988229
15.678223,119,24821.554394
308.292909,969,24874.966205
89.720963,438,24906.792636
337.587436,863,24954.981623
93.013918,401,24986.611568
481.050285,1001,25040.473959
512.994082,1001,25093.33335
519.682285,1001,25147.38004
484.777791,1001,25200.884958
99.304049,628,25240.43627
69.951344,401,25270.476988
223.331111,736,25314.213285
128.348303,534,25349.074727
273.900963,1001,25402.50821
369.147389,1001,25456.126348
100.393759,685,25498.492909
10.365232,72,25515.854399
62.94369,321,25543.017917
451.57871,996,25596.365694
214.816551,790,25641.492904
108.171544,544,25677.549661
465.847966,1001,25731.116901
208.783735,731,25773.720751
468.935502,1001,25827.45765
18.164849,152,25847.821847
468.321314,1001,25901.948916
41.26227,241,25925.923162
356.966455,1001,25979.489301
13.898213,99,25998.25168
455.805207,959,26050.321377
175.409968,631,26088.810682
513.37992,1001,26143.083277
429.325554,1001,26197.47772
542.83272,1001,26251.794969
282.991314,1001,26305.674898
481.475702,1001,26358.972876
427.156185,1001,26412.064457
453.689346,1001,26465.16265
155.195557,748,26508.286244
375.68335,1001,26561.554182
511.332858,1001,26615.477049
186.883725,963,26667.421407
465.909074,1001,26722.094923
435.177714,1001,26776.593597
266.208306,649,26815.276272
564.677646,1001,26869.214394
408.504384,1001,26922.240359
527.366991,1001,26975.656888
449.931074,1001,27029.667667
63.063587,306,27056.40665
447.496958,1001,27111.90379
421.373165,1001,27167.344481
469.902151,1001,27221.662915
560.906528,1001,27275.80261
506.761224,1001,27329.798866
437.159979,1001,27383.916604
347.434743,1001,27437.428676
397.288019,1001,27490.995528
473.748978,1001,27543.814525
308.699797,1001,27597.217544
481.482488,1001,27650.456148
531.068336,1001,27703.915168
501.441933,1001,27756.670213
486.551924,1001,27810.433895
489.860926,1001,27864.177918
521.112544,1001,27916.80435
509.318795,1001,27971.485712
426.444312,1001,28026.538805
352.85856,1001,28080.177619
497.989566,1001,28133.76677
181.414452,506,28167.888618
405.028589,1001,28221.473994
421.398815,1001,28273.981934
531.88786,1001,28326.989991
363.507261,1001,28381.532323
516.036828,1001,28435.160699
437.147895,1001,28488.615868
485.913331,1001,28542.208155
365.264174,1001,28595.251708
411.835665,1001,28649.262508
521.332235,1001,28702.249789
406.054458,1001,28755.466224
464.612865,1001,28807.947132
435.265645,1001,28862.266081
424.424292,1001,28915.40934
499.527411,1001,28969.756289
508.022177,1001,29023.617082
445.037072,1001,29077.454718
392.47306,1001,29131.064877
500.597413,1001,29185.462561
434.092211,1001,29238.819291
460.754882,1001,29291.942139
502.4161,1001,29344.840607
493.736168,1001,29396.940063
420.897199,1001,29450.76589
155.801712,475,29484.083548
446.962364,1001,29538.293352
514.135773,1001,29592.018622
468.94544,1001,29645.89458
394.625249,1001,29699.689063
338.992983,1001,29752.435022
564.3142,1001,29805.260677
480.77996,1001,29858.325282
433.902233,1001,29911.678969
462.40014,1001,29966.987104
506.37827,1001,30019.493751
307.041569,712,30061.284368
505.002203,1001,30114.344323
536.48538,1001,30167.515489
443.512199,1001,30221.136383
527.779212,1001,30274.93507
470.801137,1001,30328.548177
496.779325,1001,30382.77716
508.894221,1001,30430.191145
491.000066,1001,30487.004533
562.417698,1001,30542.446939
481.554482,1001,30597.178842
529.036661,1001,30651.262114
475.135752,1001,30705.575183
499.211412,1001,30759.057057
537.452027,1001,30810.533444
448.910975,1001,30864.371601
518.916028,1001,30911.908334
497.512444,1001,30963.345068
423.863233,1001,31016.577937
526.052314,1001,31069.926662
534.056898,1001,31119.704895
482.674183,1001,31173.276246
419.659219,1001,31227.053272
379.001167,1001,31280.628423
447.005018,1001,31333.645399
464.960263,1001,31386.843534
532.873427,1001,31440.127067
469.485194,1001,31492.991548
538.751449,1001,31547.907115
444.726693,1001,31601.051615
387.888416,1001,31654.412835
443.104922,1001,31708.041517
390.583849,1001,31762.123852
419.764597,1001,31815.870486
419.968362,1001,31869.34925
414.173482,1001,31923.329122
241.12712,680,31964.690177
479.34599,1001,32019.283958
455.140417,1001,32073.680972
434.966747,1001,32127.244752
477.862796,1001,32180.70657
468.787184,1001,32233.308274
543.499973,1001,32286.763479
527.469414,1001,32340.174513
379.276973,1001,32393.757321
477.764812,1001,32447.227391
361.387046,967,32499.143596
391.978409,1001,32552.768575
200.03437,607,32591.706615
309.068774,1001,32645.308026
397.763753,1001,32699.158236
438.317063,1001,32753.25071
203.277775,529,32788.82555
434.094818,1001,32842.476352
522.141728,1001,32896.043653
492.088395,1001,32950.040082
460.720489,1001,33004.218466
416.749233,1001,33058.26037
535.769627,1001,33112.159762
522.910195,1001,33165.638456
208.8075,627,33205.327178
478.3806,1001,33258.306845
398.904039,1001,33311.82844
347.451718,1001,33365.035523
368.290847,1001,33418.566921
371.296984,1001,33471.917167
395.425649,1001,33525.105876
415.835272,1001,33578.095431
438.570657,1001,33631.503444
466.351911,1001,33685.634701
548.838871,1001,33738.738503
377.583258,1001,33791.890627
531.338628,1001,33844.563077
394.075796,1001,33897.686535
455.632646,1001,33951.659807
454.963006,1001,34005.052448
438.74462,1001,34057.83088
121.293632,498,34091.791513
401.602274,1001,34144.96964
483.971922,1001,34197.993712
357.562823,970,34249.732541
251.596551,769,34293.918381
297.413157,797,34338.931585
204.618668,695,34380.301061
401.816601,1001,34434.105026
394.891825,1001,34487.582038
446.016486,1001,34540.767876
453.422734,1001,34593.849647
483.089459,1001,34647.198563
456.285341,1001,34700.915284
41.085623,185,34722.082515
290.163186,792,34767.265011
522.513816,1001,34821.911248
391.684415,1001,34875.639377
448.625861,1001,34928.436454
472.398732,1001,34982.049428
545.686673,1001,35035.807256
331.504632,1001,35088.42027
415.418132,1001,35142.041915
502.15655,1001,35194.962909
421.240648,1001,35248.35149
404.257953,1001,35302.634389
497.67274,1001,35356.686414
