#{"t_start": 1669321952.5620885, "env_id": null}
r,l,t
158.705675,1001,7150.519475
164.408345,1001,7159.579657
164.488046,1001,7169.904907
165.812824,1001,7178.058945
163.781555,1001,7185.998536
164.110262,1001,7195.201395
166.110742,1001,7203.503418
153.785661,1001,7211.439664
166.77927,1001,7219.393326
167.188826,1001,7228.8191
165.81208,1001,7237.06803
159.422088,1001,7244.905318
162.163765,1001,7253.977565
167.489327,1001,7263.489382
164.548476,1001,7271.36049
168.773087,1001,7279.213024
165.569431,1001,7287.140193
166.361282,1001,7296.293973
172.671334,1001,7304.259205
159.950898,1001,7312.447161
166.254476,1001,7320.37914
168.356196,1001,7329.257124
161.995564,1001,7337.1674
164.261901,1001,7344.652209
168.340789,1001,7352.540352
166.282465,1001,7361.53294
158.676129,1001,7369.639641
158.036603,1001,7377.733485
163.566574,1001,7385.665643
170.27948,1001,7394.755342
160.259907,1001,7403.030451
163.429722,1001,7412.15261
167.15795,1001,7420.34479
163.067442,1001,7428.837343
165.01245,1001,7437.446687
159.652571,1001,7445.67627
152.011021,1001,7453.499289
169.011696,1001,7462.250209
168.352583,1001,7470.482553
158.28705,1001,7478.464986
174.235941,1001,7486.239461
166.657111,1001,7495.204061
172.05761,1001,7504.211763
164.834977,1001,7512.425644
169.990979,1001,7520.137615
166.173107,1001,7528.762353
167.501997,1001,7536.944558
169.4283,1001,7544.752546
158.440259,1001,7552.652075
167.412236,1001,7560.841174
162.030288,1001,7569.872694
171.278567,1001,7577.744748
166.158613,1001,7585.399449
160.899327,1001,7593.390139
163.750239,1001,7602.34144
156.503761,1001,7610.073429
160.60003,1001,7618.017701
158.923331,1001,7625.904437
164.725556,1001,7634.906447
169.588405,1001,7642.847684
168.857653,1001,7650.896755
166.344534,1001,7659.119044
169.472431,1001,7668.250135
164.941003,1001,7676.475632
169.966213,1001,7684.300349
169.944332,1001,7692.032268
170.461155,1001,7701.078277
163.375693,1001,7709.121283
164.873962,1001,7717.123688
165.669182,1001,7724.961474
163.711986,1001,7734.208435
143.524739,1001,7742.076097
152.102712,1001,7750.888698
169.826547,1001,7759.063884
166.958304,1001,7767.848881
173.24899,1001,7775.84705
162.656313,1001,7783.598342
166.111374,1001,7791.43094
172.073896,1001,7800.423682
167.006439,1001,7808.209387
174.074699,1001,7816.040221
168.602872,1001,7823.823246
152.638422,1001,7842.683358
167.265973,1001,7861.006091
165.206032,1001,7890.685699
168.971455,1001,7901.958279
160.535964,1001,7910.505081
162.905898,1001,7919.978745
170.657888,1001,7930.097678
175.059974,1001,7939.247052
168.931211,1001,7949.856284
171.728728,1001,7958.234062
175.026603,1001,7967.430307
167.794885,1001,7976.793145
167.882803,1001,7985.099542
163.795438,1001,7999.953282
163.916884,1001,8016.940089
169.645126,1001,8041.016033
159.794574,1001,8065.334468
169.186893,1001,8086.37818
167.920656,1001,8105.352825
172.904277,1001,8123.553222
171.660255,1001,8144.827015
171.591064,1001,8169.162491
170.004151,1001,8187.778289
170.844388,1001,8204.245345
169.415299,1001,8223.212574
171.013237,1001,8244.372082
