#{"t_start": 1669293086.6805642, "env_id": null}
r,l,t
30.607032,1001,8636.255685
31.797818,1001,8658.74534
30.250307,1001,8682.099698
32.320056,1001,8704.076831
30.460113,1001,8729.704619
28.781086,1001,8753.488353
28.857214,1001,8779.003163
30.007142,1001,8802.653785
30.448251,1001,8830.40364
34.241207,1001,8851.750585
0.056131,114,8854.463089
30.185863,1001,8873.477462
27.669061,1001,8893.208328
28.738263,1001,8913.149583
27.008257,1001,8930.907658
31.512627,1001,8949.030157
30.951979,1001,8966.558027
31.307851,1001,8988.42587
32.071544,1001,9007.141955
31.471785,1001,9024.69781
30.480555,1001,9043.090967
31.471661,1001,9063.90032
30.849951,1001,9081.03378
28.761093,1001,9098.571926
30.073444,1001,9109.763489
28.765696,1001,9119.85329
12.186418,559,9124.663607
6.312287,299,9127.473612
31.798034,1001,9135.974897
31.464259,1001,9144.546935
28.108753,1001,9157.301388
30.494046,1001,9174.414915
31.387864,1001,9194.867199
27.020117,1001,9221.251202
30.5082,1001,9235.514739
27.721457,1001,9243.536169
27.999999,1001,9250.923685
28.78591,1001,9258.463629
30.18142,1001,9267.325418
30.358706,1001,9274.926899
30.433834,1001,9282.685643
31.213529,1001,9290.271457
31.935659,1001,9297.995429
31.581212,1001,9306.499981
27.472169,1001,9314.0543
27.664719,1001,9321.573752
31.826282,1001,9329.064447
29.382196,1001,9337.633063
29.332542,1001,9345.434354
30.799317,1001,9353.828382
32.405703,1001,9361.521024
24.704583,1001,9369.771209
29.692998,1001,9377.218104
30.396103,1001,9384.658204
31.493903,1001,9392.018473
30.813377,1001,9400.280165
30.672341,1001,9407.637419
26.840171,1001,9414.982306
28.262877,1001,9422.683732
29.632074,1001,9430.966825
31.031419,1001,9438.336122
30.896094,1001,9445.612777
31.741783,1001,9453.035215
32.690476,1001,9461.651404
31.303964,1001,9470.373438
30.028252,1001,9482.668948
31.630167,1001,9492.869895
0.327193,126,9494.763689
30.593702,1001,9506.279955
28.650641,1001,9516.637096
31.786853,1001,9527.18366
31.182295,1001,9537.476762
30.806006,1001,9549.024939
32.332355,1001,9559.238472
30.815259,1001,9569.525198
31.15427,1001,9581.43015
29.894525,1001,9594.639922
32.457244,1001,9606.41231
31.132742,1001,9617.455301
31.23213,1001,9628.662176
33.25621,1001,9641.320043
31.019175,1001,9652.793422
31.646915,1001,9664.639879
31.270238,1001,9676.113914
30.686957,1001,9688.821465
31.319693,1001,9699.609869
28.953609,1001,9710.899024
30.464714,1001,9721.987311
31.080836,1001,9735.667783
32.261791,1001,9746.290372
33.202864,1001,9757.475427
27.875212,1001,9769.679375
31.526357,1001,9781.794535
30.982595,1001,9793.00965
32.441561,1001,9803.03452
30.177317,1001,9813.627023
31.588772,1001,9824.662513
31.6308,1001,9837.314361
32.140346,1001,9848.333314
31.233992,1001,9859.372772
31.73523,1001,9870.253872
31.598379,1001,9882.421433
31.556008,1001,9894.003505
28.920862,1001,9904.773385
28.112819,1001,9915.619142
31.711798,1001,9928.034476
32.670615,1001,9939.076168
30.88741,1001,9950.266846
33.605451,1001,9961.731215
33.31992,1001,9971.752347
32.135039,1001,9979.249003
31.583022,1001,9986.703627
15.357569,548,9990.867325
30.314844,1001,9999.134175
31.639744,1001,10006.449102
30.5323,1001,10013.803281
31.704489,1001,10021.249928
31.583887,1001,10028.558968
30.264499,1001,10036.747826
32.821319,1001,10044.077037
31.476307,1001,10051.464821
33.655908,1001,10058.866002
30.831697,1001,10066.972211
29.758681,1001,10074.227937
32.542749,1001,10081.688984
31.533899,1001,10088.984673
32.411015,1001,10097.261461
32.262487,1001,10104.731
32.769552,1001,10112.149364
31.635691,1001,10119.540092
30.367897,1001,10127.764322
30.337499,1001,10135.071069
31.683276,1001,10142.432494
33.776216,1001,10149.701588
32.124101,1001,10157.973853
30.709183,1001,10165.234548
31.142969,1001,10172.451764
31.079703,1001,10179.908451
33.096103,1001,10188.038575
29.910503,1001,10195.240407
33.10974,1001,10203.342077
32.772933,1001,10210.675601
31.48734,1001,10218.975516
31.569582,1001,10226.37633
31.329015,1001,10233.69222
30.651768,1001,10240.977058
32.511667,1001,10249.025367
32.289608,1001,10256.384715
29.862257,1001,10263.73187
32.665841,1001,10271.058055
30.732519,1001,10279.36868
32.010796,1001,10286.963435
31.665133,1001,10294.53716
32.031154,1001,10302.080845
31.626092,1001,10310.418313
31.52785,1001,10318.216657
32.744808,1001,10326.134353
32.24604,1001,10335.614239
29.077026,1001,10348.927057
30.272029,1001,10359.81529
30.811442,1001,10370.155356
31.401298,1001,10381.670978
31.036381,1001,10394.104943
32.250083,1001,10407.973606
31.743008,1001,10419.578328
29.924366,1001,10430.912756
31.498149,1001,10442.060099
30.654749,1001,10454.924796
33.282179,1001,10466.358347
29.661787,1001,10478.884864
32.691466,1001,10490.615513
32.508849,1001,10502.636417
32.022247,1001,10513.234562
31.900077,1001,10523.623251
31.065683,1001,10534.085476
31.136244,1001,10546.206426
32.340473,1001,10557.043314
29.891543,1001,10569.385686
32.386713,1001,10580.97249
32.001903,1001,10593.339358
31.840095,1001,10604.221278
31.061819,1001,10616.100081
30.564759,1001,10627.156389
